order_id,Date_and_time_of_unloading,Product_code,Amount,Sale_amount,Profit,Discount_percentage
506,1/7/2020 16:00,1145,5.25,2458.12,1145.62,9.96
507,1/7/2020 16:00,1205,2,1081.92,697.46,3.4
508,1/7/2020 16:00,1213,1.5,1080,607.5,
509,1/7/2020 16:00,1217,2,340,178.34,5.56
510,1/7/2020 16:00,1238,2,450,220,10
511,1/7/2020 16:00,1250,1,215.75,97.75,20.09
512,1/7/2020 16:00,1317,7,1340,657.5,4.29
513,1/7/2020 16:00,1318,2,360,165,10
514,1/7/2020 16:00,1326,0.25,160,73.75,11.11
515,1/7/2020 16:00,1405,1,183.79,68.79,20.09
516,1/7/2020 16:00,1474,2.25,1780.9,772.15,10.06
517,1/7/2020 16:00,1501,3,1609.38,664.38,23.36
518,1/7/2020 16:00,1509,1,250.77,124.1,10.44
519,1/7/2020 16:00,1510,2,470.77,210.77,15.93
520,1/7/2020 16:00,1512,2,504,250.66,10
521,1/7/2020 16:00,1549,2.5,1775.76,775.76,11.21
522,1/7/2020 16:00,1554,1,417.07,42.07,30.49
523,1/7/2020 16:00,1561,0.5,252,135.35,10
524,1/7/2020 16:00,1588,1,230.96,65.96,30.01
525,1/7/2020 16:00,1590,1,324,128,10
526,1/7/2020 16:00,1633,2,2054.94,984.94,14.38
527,1/7/2020 16:00,1649,9,3906.07,2256.1,9.58
528,1/7/2020 16:00,1696,1,207,102,10
529,1/7/2020 16:00,1726,5,1750,785,
530,1/7/2020 16:00,1733,7.5,3948.47,2504.72,5.99
531,1/7/2020 16:00,1747,1,252,100.37,10
532,1/7/2020 16:00,1748,1,160,93.92,
533,1/7/2020 16:00,1755,1,560,186.46,20
534,1/7/2020 16:00,1758,1,900,331.32,10
535,1/7/2020 16:00,1769,11.5,6420,3269,6.96
536,1/7/2020 16:00,1772,2.5,2030.4,877.27,7.71
537,1/7/2020 16:00,1775,0.75,575.97,176.82,20
538,1/7/2020 16:00,1777,1.25,719.32,213.76,28.07
539,1/7/2020 16:00,1781,0.75,615,269.06,6.82
540,1/7/2020 16:00,1782,1.5,1187.88,581.21,1.01
541,1/7/2020 16:00,1784,2,1325.99,403.49,24.66
542,1/7/2020 16:00,1786,3,2503.04,906.44,13.09
543,1/7/2020 16:00,1789,1.1,861.91,354.54,10.96
544,1/7/2020 16:00,1797,1,470,198,
545,1/7/2020 16:00,1798,1,615,173,20.13
546,1/7/2020 16:00,1806,3,752,347,10.48
547,1/7/2020 16:00,1807,2,500,240,10.71
548,1/8/2020 17:00,129,1,350,171,
549,1/8/2020 17:00,133,1,380,192,
550,1/8/2020 17:00,135,1,330,166,
551,1/8/2020 17:00,137,2,840,378,
552,1/8/2020 17:00,138,1,350,182,
553,1/8/2020 17:00,139,1,300,168,
554,1/8/2020 17:00,141,1,330,115,10.81
555,1/8/2020 17:00,142,4,1120,552,
556,1/8/2020 17:00,144,2,530,280,5.36
557,1/8/2020 17:00,213,1,582.14,276.14,10.44
558,1/8/2020 17:00,247,2,1160,494,
559,1/8/2020 17:00,256,1,330,158,
560,1/8/2020 17:00,257,2,590,284,10.61
561,1/8/2020 17:00,276,2,660,320,
562,1/8/2020 17:00,282,2,680,338,
563,1/8/2020 17:00,310,6.75,4680,2418.75,3.7
564,1/8/2020 17:00,358,1,300,207.04,
565,1/8/2020 17:00,381,3,900,591,
566,1/8/2020 17:00,464,2,560,300,
567,1/8/2020 17:00,476,2,570,265.56,5
568,1/8/2020 17:00,489,2,504,168.88,10
569,1/8/2020 17:00,564,5,2325,1204,3.13
570,1/8/2020 17:00,591,2,284.21,179.21,5.26
571,1/8/2020 17:00,643,1,200,53,20
572,1/8/2020 17:00,645,1,250,110,10.71
573,1/8/2020 17:00,646,2,530,240,5.36
574,1/8/2020 17:00,661,1,330,143,10.81
575,1/8/2020 17:00,687,1,200,115.04,
576,1/8/2020 17:00,688,2,510,264.56,5.56
577,1/8/2020 17:00,761,1,220,95,
578,1/8/2020 17:00,840,1,240,48,20
579,1/8/2020 17:00,843,1,220,95,
580,1/8/2020 17:00,898,3,979.54,979.54,6.71
581,1/8/2020 17:00,899,2,595,595,15
582,1/8/2020 17:00,925,1,770,426.3,
583,1/8/2020 17:00,1011,1,585,300,10
584,1/8/2020 17:00,1019,0.5,360,202.5,
585,1/8/2020 17:00,1032,1,200,90,
586,1/8/2020 17:00,1085,3.5,1269.1,599.72,9.35
587,1/8/2020 17:00,1090,4,1080,600,
588,1/8/2020 17:00,1145,1.5,709.18,334.18,9.08
589,1/8/2020 17:00,1205,1.25,641,400.3,8.43
590,1/8/2020 17:00,1213,0.5,340,182.5,5.56
591,1/8/2020 17:00,1214,1,540,220.5,10
592,1/8/2020 17:00,1217,2,340,178.34,5.56
593,1/8/2020 17:00,1250,2,486,250,10
594,1/8/2020 17:00,1317,1,200,102.5,
595,1/8/2020 17:00,1318,1,200,102.5,
596,1/8/2020 17:00,1326,0.5,305.77,133.27,15.06
597,1/8/2020 17:00,1353,1,134.3,9.3,10.47
598,1/8/2020 17:00,1474,0.5,350,125.84,20.45
599,1/8/2020 17:00,1509,1,250,123.33,10.71
600,1/8/2020 17:00,1510,1,250,120,10.71
601,1/8/2020 17:00,1517,1,540,245,10
602,1/8/2020 17:00,1549,2.5,1920,920,4
603,1/8/2020 17:00,1561,1,560,326.7,
604,1/8/2020 17:00,1565,2,825,307,17.5
605,1/8/2020 17:00,1633,1.5,1650,847.5,8.33
606,1/8/2020 17:00,1643,1,280,165,
607,1/8/2020 17:00,1649,1.75,774.15,453.32,7.84
608,1/8/2020 17:00,1701,1,390,165,
609,1/8/2020 17:00,1733,4,1999.55,1229.55,10.73
610,1/8/2020 17:00,1745,2,360,210.14,
611,1/8/2020 17:00,1747,2,530,226.74,5.36
612,1/8/2020 17:00,1748,6,869,472.52,9.48
613,1/8/2020 17:00,1755,1,560,186.46,20
614,1/8/2020 17:00,1769,0.5,300,163,
615,1/8/2020 17:00,1770,2,600,252,
616,1/8/2020 17:00,1772,1.25,985.67,409.11,10.39
617,1/8/2020 17:00,1775,2.5,2185,854.5,8.96
618,1/8/2020 17:00,1779,1.25,1010,433.43,8.18
619,1/8/2020 17:00,1781,2,1670.18,747.68,5.1
620,1/8/2020 17:00,1782,0.25,159.52,58.41,20.24
621,1/8/2020 17:00,1784,0.75,660,314.06,
622,1/8/2020 17:00,1786,0.25,191.69,58.64,20.13
623,1/8/2020 17:00,1789,2.5,2110,956.87,4.09
624,1/8/2020 17:00,1796,1,450,197,
625,1/8/2020 17:00,1803,1,280,145,
626,1/9/2020 21:00,133,1,265.91,77.91,30.02
627,1/9/2020 21:00,142,3,611.86,185.86,27.16
628,1/9/2020 21:00,177,1,699.76,131.76,30.02
629,1/9/2020 21:00,257,2,660,354,
630,1/9/2020 21:00,310,1.75,1242,655.75,1.43
631,1/9/2020 21:00,380,2,540,240,10
632,1/9/2020 21:00,464,3,750,360,10.71
633,1/9/2020 21:00,476,1,300,147.78,
634,1/9/2020 21:00,479,2,480,180.28,20
635,1/9/2020 21:00,483,1,489.83,154.71,30.02
636,1/9/2020 21:00,530,1,230,122,
637,1/9/2020 21:00,564,1,343.11,118.91,28.52
638,1/9/2020 21:00,579,1,650,344,
639,1/9/2020 21:00,646,1,166.46,21.46,20.73
640,1/9/2020 21:00,681,3,1290,534,
641,1/9/2020 21:00,688,3,756,387.84,6.67
642,1/9/2020 21:00,696,1,560,340,
643,1/9/2020 21:00,706,1,160,73.27,
644,1/9/2020 21:00,770,2.5,1243.89,637.64,17.07
645,1/9/2020 21:00,828,1,839.72,190.72,30.02
646,1/9/2020 21:00,843,1,240,115,20
647,1/9/2020 21:00,888,1,1100,-50,
648,1/9/2020 21:00,898,1,280,280,20
649,1/9/2020 21:00,899,1,350,350,
650,1/9/2020 21:00,965,3,750,405,
651,1/9/2020 21:00,1011,1,454.85,169.85,30.02
652,1/9/2020 21:00,1032,2,358.54,138.54,10.37
653,1/9/2020 21:00,1057,1,300,144,
654,1/9/2020 21:00,1071,1,420,184,
655,1/9/2020 21:00,1085,0.25,100,52.19,
656,1/9/2020 21:00,1145,0.5,260,135,
657,1/9/2020 21:00,1205,1.5,810,480,3.57
658,1/9/2020 21:00,1213,0.25,160,81.25,11.11
659,1/9/2020 21:00,1250,2,540,304,
660,1/9/2020 21:00,1326,1,720,375,
661,1/9/2020 21:00,1378,0.75,672,288,6.67
662,1/9/2020 21:00,1450,0.5,395,170,10.23
663,1/9/2020 21:00,1471,1,255,93,20.31
664,1/9/2020 21:00,1474,0.75,571.09,234.84,13.47
665,1/9/2020 21:00,1486,1,489.83,89.83,30.02
666,1/9/2020 21:00,1512,3,840,459.99,
667,1/9/2020 21:00,1568,1,330,165,
668,1/9/2020 21:00,1571,1,979.67,264.67,30.02
669,1/9/2020 21:00,1573,1,839.72,355.72,30.02
670,1/9/2020 21:00,1574,1,370,164.3,
671,1/9/2020 21:00,1580,1,478.91,102.71,20.21
672,1/9/2020 21:00,1634,1,370,162,
673,1/9/2020 21:00,1649,1.5,695,420,3.47
674,1/9/2020 21:00,1658,1,350,196,
675,1/9/2020 21:00,1665,1,760,410,5
676,1/9/2020 21:00,1702,0.25,250,113.5,
677,1/9/2020 21:00,1727,8,3840,1304,20
678,1/9/2020 21:00,1733,5.75,2955.94,1849.07,8.2
679,1/9/2020 21:00,1745,4,640,340.28,11.11
680,1/9/2020 21:00,1753,1,320,138.24,20
681,1/9/2020 21:00,1755,1,560,186.46,20
682,1/9/2020 21:00,1772,1,855,393.75,2.84
683,1/9/2020 21:00,1775,1,910,377.8,5.21
684,1/9/2020 21:00,1778,1,280,103,20
685,1/9/2020 21:00,1781,1.25,967.95,391.39,12
686,1/9/2020 21:00,1782,2,1500,691.1,6.25
687,1/9/2020 21:00,1785,1,1924.35,272.35,30.02
688,1/9/2020 21:00,1787,1,330,176,
689,1/9/2020 21:00,1788,1,350,173,
690,1/9/2020 21:00,1789,0.5,440,209.38,
691,1/9/2020 21:00,1795,1,839.72,160.72,30.02
692,1/9/2020 21:00,1796,2,604.89,98.89,32.79
693,1/9/2020 21:00,1801,0.75,784,278.5,6.67
694,1/11/2020 15:00,129,3,943.27,406.27,10.16
695,1/11/2020 15:00,137,1,333.75,102.75,20.54
696,1/11/2020 15:00,256,1,230,58,30.3
697,1/11/2020 15:00,295,1,399.46,91.46,20.11
698,1/11/2020 15:00,310,3.5,2440.71,1268.21,3.15
699,1/11/2020 15:00,380,1,300,150,
700,1/11/2020 15:00,476,3,855,398.34,5
701,1/11/2020 15:00,519,1,200,200,
702,1/11/2020 15:00,530,1,230,122,
703,1/11/2020 15:00,564,6,2720,1374.8,5.56
704,1/11/2020 15:00,591,3,435,277.5,3.33
705,1/11/2020 15:00,617,1,300,46,30.23
706,1/11/2020 15:00,646,2,473.2,183.2,15.5
707,1/11/2020 15:00,696,3.75,1981.51,1156.51,5.64
708,1/11/2020 15:00,706,3,390,129.81,18.75
709,1/11/2020 15:00,717,4,886.32,886.32,11.37
710,1/11/2020 15:00,770,1.75,945,520.63,10
711,1/11/2020 15:00,840,5,949.53,-10.47,24.04
712,1/11/2020 15:00,899,2,629.77,629.77,10.03
713,1/11/2020 15:00,1030,5,980,490,2
714,1/11/2020 15:00,1032,9,1638.71,648.71,8.96
715,1/11/2020 15:00,1054,3,1824.27,684.27,15.54
716,1/11/2020 15:00,1085,2.3,765.74,325.86,16.77
717,1/11/2020 15:00,1145,1.25,635,322.5,2.31
718,1/11/2020 15:00,1171,1,340,114,20.93
719,1/11/2020 15:00,1213,1.5,1005,532.5,6.94
720,1/11/2020 15:00,1326,1,603.78,258.78,16.14
721,1/11/2020 15:00,1377,0.5,530,233,5.36
722,1/11/2020 15:00,1378,3,2561.37,1025.37,11.06
723,1/11/2020 15:00,1396,1,615.08,158.08,20.12
724,1/11/2020 15:00,1474,3,2329.23,984.24,11.77
725,1/11/2020 15:00,1485,2,945,485,1.56
726,1/11/2020 15:00,1505,1.25,1438.53,637.28,4.1
727,1/11/2020 15:00,1509,2,530.62,277.28,5.25
728,1/11/2020 15:00,1512,4,1001.48,494.8,10.58
729,1/11/2020 15:00,1561,4.75,2570,1461.83,3.38
730,1/11/2020 15:00,1563,2.5,1400,900,
731,1/11/2020 15:00,1620,1,250.7,110.7,10.46
732,1/11/2020 15:00,1637,1,359.46,109.46,20.12
733,1/11/2020 15:00,1640,2,538.6,288.6,10.23
734,1/11/2020 15:00,1649,3.45,1366.01,733.51,16.5
735,1/11/2020 15:00,1665,3,2160,1110,10
736,1/11/2020 15:00,1702,1,924.63,378.63,7.54
737,1/11/2020 15:00,1733,12.75,5833.04,3378.66,6.82
738,1/11/2020 15:00,1745,1,161.11,86.18,10.49
739,1/11/2020 15:00,1747,1,280,128.37,
740,1/11/2020 15:00,1748,5,731.1,400.7,8.61
741,1/11/2020 15:00,1755,3,1677.55,556.93,20.12
742,1/11/2020 15:00,1772,3,2390,1006.25,9.47
743,1/11/2020 15:00,1775,0.75,596.71,197.56,17.12
744,1/11/2020 15:00,1781,0.25,220,104.69,
745,1/11/2020 15:00,1782,3,2398.52,1185.17,0.06
746,1/11/2020 15:00,1784,0.75,660,314.06,
747,1/11/2020 15:00,1789,0.5,370,139.38,15.91
748,1/11/2020 15:00,1798,1,615.08,173.08,20.12
749,1/11/2020 15:00,1801,1.75,1813.66,634.16,7.47
750,1/11/2020 15:00,1805,1,222.5,87.5,20.54
751,1/12/2020 16:00,129,1,350,171,
752,1/12/2020 16:00,135,1,330,166,
753,1/12/2020 16:00,144,3,710,335,7.79
754,1/12/2020 16:00,276,1,295,125,10.61
755,1/12/2020 16:00,310,0.75,520.71,269.46,3.57
756,1/12/2020 16:00,380,4,1030.96,430.96,14.09
757,1/12/2020 16:00,472,1,270,124.86,10
758,1/12/2020 16:00,564,2,910,461.6,5.21
759,1/12/2020 16:00,591,1,150,97.5,
760,1/12/2020 16:00,651,0.75,487.62,210.12,18.73
761,1/12/2020 16:00,687,1,200,115.04,
762,1/12/2020 16:00,696,3.25,1567.06,852.06,13.9
763,1/12/2020 16:00,706,1,160,73.27,
764,1/12/2020 16:00,717,4,861.76,861.76,13.82
765,1/12/2020 16:00,770,3,1602.27,874.76,10.99
766,1/12/2020 16:00,828,1,960,311,20
767,1/12/2020 16:00,840,2,400,16,20
768,1/12/2020 16:00,898,1,350,350,
769,1/12/2020 16:00,1012,1,429.34,159.34,10.55
770,1/12/2020 16:00,1030,1,200,102,
771,1/12/2020 16:00,1032,1,200,90,
772,1/12/2020 16:00,1054,1.25,709.41,235.66,21.18
773,1/12/2020 16:00,1145,0.25,115,52.5,11.54
774,1/12/2020 16:00,1171,1,344,118,20
775,1/12/2020 16:00,1178,2,800,330,
776,1/12/2020 16:00,1238,1,250,135,10.71
777,1/12/2020 16:00,1317,2,379.25,184.25,5.19
778,1/12/2020 16:00,1318,2,360,165,10
779,1/12/2020 16:00,1326,0.5,360,187.5,
780,1/12/2020 16:00,1377,0.25,224,75.5,20
781,1/12/2020 16:00,1378,1,849.58,337.58,11.5
782,1/12/2020 16:00,1474,0.25,195,82.92,11.36
783,1/12/2020 16:00,1485,1.5,662.14,317.14,8.04
784,1/12/2020 16:00,1505,1,1140,499,5
785,1/12/2020 16:00,1506,1,425,151,5.56
786,1/12/2020 16:00,1561,1.25,655,363.37,6.43
787,1/12/2020 16:00,1665,1.25,980,542.5,2
788,1/12/2020 16:00,1677,1.25,450,175,10
789,1/12/2020 16:00,1698,1,240,125,
790,1/12/2020 16:00,1702,0.75,750,340.5,
791,1/12/2020 16:00,1733,3.25,1572,946.38,13.63
792,1/12/2020 16:00,1754,1,290,44.95,35.56
793,1/12/2020 16:00,1775,0.25,240,106.95,
794,1/12/2020 16:00,1776,2,555.75,247.75,15.8
795,1/12/2020 16:00,1781,0.25,220,104.69,
796,1/12/2020 16:00,1782,2,1558.12,749.22,2.62
797,1/12/2020 16:00,1784,0.75,635,289.07,3.79
798,1/12/2020 16:00,1792,2,725,157,27.5
799,1/12/2020 16:00,1801,1,1091.03,417.03,2.59
800,1/12/2020 16:00,1803,1,280,145,
801,1/12/2020 16:00,1804,1,280,145,
802,1/13/2020 15:00,129,1,330,151,5.71
803,1/13/2020 15:00,140,1,225,100,10
804,1/13/2020 15:00,141,1,332.22,117.22,10.21
805,1/13/2020 15:00,159,1,360,116,20
806,1/13/2020 15:00,236,4,1188.03,445.23,15.14
807,1/13/2020 15:00,271,1,500,229,
808,1/13/2020 15:00,296,5,861.05,392,4.33
809,1/13/2020 15:00,298,7,1180,552.24,6.35
810,1/13/2020 15:00,299,8,1360,642.56,5.56
811,1/13/2020 15:00,310,7,4679.35,2334.35,7.16
812,1/13/2020 15:00,358,2,539.28,353.36,10.12
813,1/13/2020 15:00,364,1,313.28,178.28,10.49
814,1/13/2020 15:00,365,3,808.97,430.97,10.11
815,1/13/2020 15:00,373,2,809.05,297.05,10.11
816,1/13/2020 15:00,377,8,1301.62,551.14,9.61
817,1/13/2020 15:00,380,1,300,150,
818,1/13/2020 15:00,381,4,1140,728,5
819,1/13/2020 15:00,457,2,592.05,234.05,10.3
820,1/13/2020 15:00,474,4,1050,304.24,25
821,1/13/2020 15:00,518,1,225,86.35,6.25
822,1/13/2020 15:00,519,4,760,760,5
823,1/13/2020 15:00,530,3,641.45,317.45,7.04
824,1/13/2020 15:00,564,3.25,1497.31,768.66,4.02
825,1/13/2020 15:00,566,12,2342.88,990.6,11.25
826,1/13/2020 15:00,591,5,704.62,442.12,6.05
827,1/13/2020 15:00,615,2,815.63,325.63,5.16
828,1/13/2020 15:00,634,1,862,380,10.21
829,1/13/2020 15:00,646,1,220,75,21.43
830,1/13/2020 15:00,651,2.5,1829.31,904.31,8.53
831,1/13/2020 15:00,653,7,2038.32,1002.32,2.94
832,1/13/2020 15:00,696,10,5273.12,3073.12,5.84
833,1/13/2020 15:00,706,5,760,326.35,5
834,1/13/2020 15:00,717,6,1400,1400,6.67
835,1/13/2020 15:00,761,1,220,95,
836,1/13/2020 15:00,770,2,1140,655,5
837,1/13/2020 15:00,816,1,225,58,35.71
838,1/13/2020 15:00,898,2,665,665,5
839,1/13/2020 15:00,899,2,646.15,646.15,7.69
840,1/13/2020 15:00,965,2,450,220,10
841,1/13/2020 15:00,1012,3,1340,530,6.94
842,1/13/2020 15:00,1030,4,800,408,
843,1/13/2020 15:00,1032,9,1578.32,588.32,12.32
844,1/13/2020 15:00,1054,1.5,983.47,428.47,8.94
845,1/13/2020 15:00,1057,1,210,54,36.36
846,1/13/2020 15:00,1145,2,954.59,454.59,8.21
847,1/13/2020 15:00,1171,1,385,142,10.47
848,1/13/2020 15:00,1181,1,330,153,
849,1/13/2020 15:00,1213,0.75,500,263.75,7.41
850,1/13/2020 15:00,1217,4,700,376.68,2.78
851,1/13/2020 15:00,1238,3,700,355,6.67
852,1/13/2020 15:00,1276,1,358.9,154.9,10.28
853,1/13/2020 15:00,1317,1,180,82.5,10
854,1/13/2020 15:00,1326,0.75,502.52,243.77,6.94
855,1/13/2020 15:00,1377,1,1003.4,409.4,10.41
856,1/13/2020 15:00,1378,4,3365.41,1312.26,12.36
857,1/13/2020 15:00,1433,1,300,143.33,
858,1/13/2020 15:00,1450,0.5,395,170,10.23
859,1/13/2020 15:00,1471,1,320,158,
860,1/13/2020 15:00,1474,2.75,2014.71,781.8,16.75
861,1/13/2020 15:00,1485,0.75,332.5,160,7.64
862,1/13/2020 15:00,1505,2,2263.85,981.85,5.67
863,1/13/2020 15:00,1509,1,250,123.33,10.71
864,1/13/2020 15:00,1561,6.25,3395,1936.88,3
865,1/13/2020 15:00,1563,1.25,641.03,391.03,8.42
866,1/13/2020 15:00,1565,3,1300,523,13.33
867,1/13/2020 15:00,1567,1,330,158,
868,1/13/2020 15:00,1568,1,330,165,
869,1/13/2020 15:00,1590,3,1001.97,413.97,7.23
870,1/13/2020 15:00,1665,4.25,3278.82,1791.32,3.56
871,1/13/2020 15:00,1677,5.75,2138.95,873.95,7
872,1/13/2020 15:00,1696,1,230,125,
873,1/13/2020 15:00,1702,1.25,1125,442.5,10
874,1/13/2020 15:00,1718,1,320,160,
875,1/13/2020 15:00,1721,6,1341.09,576.45,6.87
876,1/13/2020 15:00,1733,4.75,2630,1715.63,1.13
877,1/13/2020 15:00,1745,2,341.62,191.76,5.11
878,1/13/2020 15:00,1747,3,782,327.11,6.9
879,1/13/2020 15:00,1755,3,1676.34,555.72,20.17
880,1/13/2020 15:00,1773,3,1120,481,6.67
881,1/13/2020 15:00,1775,1.25,1150,484.75,4.17
882,1/13/2020 15:00,1781,1.25,1028,451.44,6.55
883,1/13/2020 15:00,1784,1,880,418.75,
884,1/13/2020 15:00,1789,2.75,2372.24,1103.8,1.97
885,1/13/2020 15:00,1793,1,385,142,10.47
886,1/13/2020 15:00,1796,1,405,152,10
887,1/13/2020 15:00,1801,2.75,2704,850.5,12.21
888,1/13/2020 15:00,1802,4.25,3560.58,1333.58,12.73
889,1/14/2020 15:00,131,1,270,124,10
890,1/14/2020 15:00,132,1,315,136,10
891,1/14/2020 15:00,133,2,545,169,28.29
892,1/14/2020 15:00,138,1,315,147,10
893,1/14/2020 15:00,140,1,250,125,
894,1/14/2020 15:00,141,2,663,233,10.41
895,1/14/2020 15:00,142,2,530,246,5.36
896,1/14/2020 15:00,257,1,236.25,83.25,28.41
897,1/14/2020 15:00,270,1,360,129,10
898,1/14/2020 15:00,281,1,300,140,
899,1/14/2020 15:00,296,2,341.56,153.94,5.12
900,1/14/2020 15:00,298,4,720,361.28,
901,1/14/2020 15:00,299,7,1240,612.24,1.59
902,1/14/2020 15:00,310,7.5,5077.05,2564.55,5.98
903,1/14/2020 15:00,340,2,,-670.01,100
904,1/14/2020 15:00,342,0.25,,-119.75,100
905,1/14/2020 15:00,364,1,280,145,20
906,1/14/2020 15:00,365,4,1140,636,5
907,1/14/2020 15:00,377,4,500,124.76,30.56
908,1/14/2020 15:00,380,3,808.47,358.47,10.17
909,1/14/2020 15:00,457,1,330,151,
910,1/14/2020 15:00,518,2,431.41,154.11,10.12
911,1/14/2020 15:00,519,1,180,180,10
912,1/14/2020 15:00,564,0.25,120,63.95,
913,1/14/2020 15:00,566,5,790.43,226.98,28.14
914,1/14/2020 15:00,591,4,540,330,10
915,1/14/2020 15:00,633,0.5,,-297.5,100
916,1/14/2020 15:00,634,0.25,240,119.5,
917,1/14/2020 15:00,637,5,,-1350,100
918,1/14/2020 15:00,643,3,600,159,20
919,1/14/2020 15:00,646,1,186.95,41.95,10.98
920,1/14/2020 15:00,651,3.25,2259.55,1057.05,13.09
921,1/14/2020 15:00,653,2,600,304,
922,1/14/2020 15:00,654,2,,-706,100
923,1/14/2020 15:00,696,6,3182.21,1862.21,5.29
924,1/14/2020 15:00,717,2,500,500,
925,1/14/2020 15:00,770,3.75,2215,1305.63,1.56
926,1/14/2020 15:00,778,0.5,,-89.68,100
927,1/14/2020 15:00,839,1,195,51,11.36
928,1/14/2020 15:00,845,1,,-476.77,100
929,1/14/2020 15:00,846,1,,-542.35,100
930,1/14/2020 15:00,883,0.5,,-110,100
931,1/14/2020 15:00,898,3,910,910,13.33
932,1/14/2020 15:00,964,2,,-198.24,100
933,1/14/2020 15:00,965,1,250,135,
934,1/14/2020 15:00,1012,1.5,593,188,15.29
935,1/14/2020 15:00,1030,3,550,256,
936,1/14/2020 15:00,1032,5,918.95,368.95,8.11
937,1/14/2020 15:00,1054,2.25,1480,647.5,8.64
938,1/14/2020 15:00,1071,1,420,184,
939,1/14/2020 15:00,1136,4,1000,450,
940,1/14/2020 15:00,1145,1.5,764.51,389.51,1.99
941,1/14/2020 15:00,1213,2.25,900,191.25,44.44
942,1/14/2020 15:00,1217,1,160,79.17,11.11
943,1/14/2020 15:00,1238,2,475,265,5
944,1/14/2020 15:00,1256,1,,-350,100
945,1/14/2020 15:00,1276,1,400,196,
946,1/14/2020 15:00,1317,3,338.05,45.55,43.66
947,1/14/2020 15:00,1318,1,200,102.5,
948,1/14/2020 15:00,1326,1.5,980,462.5,9.26
949,1/14/2020 15:00,1340,0.5,,-195.35,100
950,1/14/2020 15:00,1377,0.75,810,364.5,3.57
951,1/14/2020 15:00,1378,3.25,2730,1059.5,12.5
952,1/14/2020 15:00,1450,1.25,1050,487.5,4.55
953,1/14/2020 15:00,1474,0.75,660,323.75,
954,1/14/2020 15:00,1485,1,455,225,5.21
955,1/14/2020 15:00,1501,3,558.19,-386.81,73.42
956,1/14/2020 15:00,1505,0.25,270,109.75,10
957,1/14/2020 15:00,1507,3,,-810,100
958,1/14/2020 15:00,1510,3,782.64,392.64,6.83
959,1/14/2020 15:00,1512,1,251.31,124.64,10.25
960,1/14/2020 15:00,1552,0.25,,-120,100
961,1/14/2020 15:00,1561,2.25,1215,690.07,3.57
962,1/14/2020 15:00,1563,0.5,280,180,
963,1/14/2020 15:00,1564,0.25,,-98.81,100
964,1/14/2020 15:00,1576,0.5,,-180.39,100
965,1/14/2020 15:00,1587,1,,-260,100
966,1/14/2020 15:00,1607,1,470,205,
967,1/14/2020 15:00,1637,1,450,200,
968,1/14/2020 15:00,1665,1.5,1200,675,
969,1/14/2020 15:00,1666,1,,-475,100
970,1/14/2020 15:00,1677,4,1465,585,8.44
971,1/14/2020 15:00,1698,1,215.41,100.41,10.25
972,1/14/2020 15:00,1702,0.75,750,340.5,
973,1/14/2020 15:00,1721,4,886.38,376.62,7.67
974,1/14/2020 15:00,1733,1.75,890,553.12,9.18
975,1/14/2020 15:00,1743,0.25,,-98.75,100
976,1/14/2020 15:00,1775,0.25,240,106.95,
977,1/14/2020 15:00,1781,1,855,393.75,2.84
978,1/14/2020 15:00,1789,1.5,1295.56,603.69,1.85
979,1/14/2020 15:00,1801,0.75,810,304.5,3.57
980,1/14/2020 15:00,1802,4,3565.45,1469.45,7.15
981,1/14/2020 15:00,1805,1,280,145,
982,1/14/2020 15:00,1806,3,761.04,356.04,9.4
983,1/14/2020 15:00,1808,2,502.63,228.63,10.24
984,1/14/2020 15:00,1809,4,1200,608,
985,1/15/2020 17:00,99,1,359.72,94.72,10.07
986,1/15/2020 17:00,129,1,350,171,
987,1/15/2020 17:00,138,1,314.76,146.76,10.07
988,1/15/2020 17:00,170,1,595,8,30
989,1/15/2020 17:00,177,1,899.31,331.31,10.07
990,1/15/2020 17:00,217,1,629.82,220.32,10.03
991,1/15/2020 17:00,270,1,400,169,
992,1/15/2020 17:00,296,11,1885.85,853.94,4.76
993,1/15/2020 17:00,298,4,663.95,305.23,7.78
994,1/15/2020 17:00,310,2.25,1469.9,716.15,9.27
995,1/15/2020 17:00,373,1,404.69,148.69,10.07
996,1/15/2020 17:00,377,3,520,238.57,3.7
997,1/15/2020 17:00,380,1,210,60,30
998,1/15/2020 17:00,430,1,630,25,30
999,1/15/2020 17:00,441,1,1260,152.3,30
1000,1/15/2020 17:00,479,1,300,150.14,
1001,1/15/2020 17:00,518,1,215,76.35,10.42
1002,1/15/2020 17:00,519,1,160,160,20
1003,1/15/2020 17:00,564,3.75,1669.47,828.72,7.25
1004,1/15/2020 17:00,566,4,865,414.24,1.7
1005,1/15/2020 17:00,634,1,719,237,25.1
1006,1/15/2020 17:00,637,0.5,269.44,134.44,10.19
1007,1/15/2020 17:00,646,1,252,107,10
1008,1/15/2020 17:00,651,0.625,460,228.75,8
1009,1/15/2020 17:00,696,3,1680,1020,
1010,1/15/2020 17:00,717,2,350,350,30
1011,1/15/2020 17:00,770,0.5,300,178.75,
1012,1/15/2020 17:00,816,1,314.76,147.76,10.07
1013,1/15/2020 17:00,823,0.25,250,112.45,10.71
1014,1/15/2020 17:00,840,1,225,33,10
1015,1/15/2020 17:00,898,1,245,245,30
1016,1/15/2020 17:00,1012,0.5,200,65,
1017,1/15/2020 17:00,1030,8,1120,336,30
